Date,Open,High,Low,Close,Adj Close,Volume
30-06-2010,245,249.190002,244.419998,248.479996,228.609238,7153910
01-07-2010,248.399994,248.399994,243.009995,246.729996,226.999176,5839670
02-07-2010,247,249.600006,246.419998,247.440002,227.65239,2428120
05-07-2010,247.220001,249,245.089996,247.190002,227.422409,2097975
06-07-2010,248,251.779999,247.199997,250.660004,230.614883,4386780
07-07-2010,252.399994,252.399994,245.919998,247.410004,227.624802,4321410
08-07-2010,252,252.070007,247.759995,248.309998,228.452789,4591380
09-07-2010,249.910004,255.570007,249.789993,254.619995,234.258209,5484015
12-07-2010,255.449997,258.959991,253.110001,257.660004,237.055115,4312175
13-07-2010,257.700012,260.779999,254.630005,259.940002,239.152771,3804700
14-07-2010,261.600006,265.190002,260.820007,262.890015,241.866882,8475475
15-07-2010,270,271.100006,263.119995,270.059998,248.463501,15944265
16-07-2010,272,273.779999,267.480011,271.429993,249.723938,11515560
19-07-2010,271,273.399994,268.670013,272.160004,250.395554,7309745
20-07-2010,273.049988,277.799988,271.700012,273.790009,251.895218,8051265
21-07-2010,274.200012,275,267.359985,269.429993,247.883881,5821275
22-07-2010,268.049988,273.559998,267,271.359985,249.659515,7460620
23-07-2010,273,279,273,277.98999,255.759293,12190455
26-07-2010,278,279.350006,275,277.170013,255.004913,5565950
27-07-2010,277.399994,279.190002,273.600006,274.890015,252.907303,8134080
28-07-2010,276.799988,276.799988,268.200012,269.98999,248.399078,7000240
29-07-2010,270,275,268.51001,273.119995,251.278717,7545020
30-07-2010,272,273.399994,267.399994,268.690002,247.203064,4661185
02-08-2010,270.019989,272.339996,268.029999,270.149994,248.546295,4723770
03-08-2010,270.149994,274.320007,269.059998,271.200012,249.512314,4953580
04-08-2010,272,272.670013,265.019989,266.279999,244.985779,5902855
05-08-2010,266.899994,268.809998,262.410004,263.320007,242.262497,6734645
06-08-2010,263.549988,266.160004,261.149994,262.859985,241.839249,3310475
09-08-2010,262.859985,264.359985,258.799988,261.959991,241.011246,7863250
10-08-2010,262,263,257.700012,258.980011,238.269577,6740840
11-08-2010,258.980011,260.299988,255.330002,257.820007,237.202332,6623320
12-08-2010,256,263.970001,254.970001,263.119995,242.078476,5976525
13-08-2010,264,267.200012,264,265.640015,244.396973,4534835
16-08-2010,266.100006,269.339996,264.720001,267.320007,245.942642,4977590
17-08-2010,267.399994,268.709991,264.660004,266.149994,244.866135,4577160
18-08-2010,266.149994,271.799988,264,270.649994,249.006302,6307095
19-08-2010,271.600006,273.200012,268.399994,272.709991,250.90155,4684215
20-08-2010,271.600006,275,270.51001,273.399994,251.536331,4624730
23-08-2010,273.399994,277.140015,272.079987,276.25,254.158478,3651835
24-08-2010,275,277,271.579987,274.429993,252.484024,5415270
25-08-2010,272.799988,276.200012,271.579987,272.339996,250.561172,6578005
26-08-2010,272.600006,275,270,273.559998,251.683563,7188305
27-08-2010,273.399994,276.649994,263.720001,265.390015,244.166946,4726265
30-08-2010,266.399994,269.799988,262.399994,264.790009,243.61496,3479155
31-08-2010,255.369995,268,230,266.130005,244.847809,4318510
01-09-2010,266.130005,271.799988,266.130005,270.820007,249.162689,4534980
02-09-2010,271.820007,279.160004,271.820007,277.609985,255.409668,7979275
03-09-2010,280,280,273.100006,275.929993,253.86409,3513110
06-09-2010,276.799988,281.100006,276.640015,278.929993,256.624115,5057435
07-09-2010,279.200012,281.279999,275.399994,279.5,257.14856,4221330
08-09-2010,278,278.540009,274.619995,276.25,254.158478,5155280
09-09-2010,277,278.380005,273.459991,275.880005,253.818024,3865715
13-09-2010,277.200012,286.570007,277.200012,285.23999,262.429565,6447070
14-09-2010,286.100006,287.399994,281.119995,285.26001,262.447937,6029480
15-09-2010,285.799988,295,285.200012,294,270.489014,8460645
16-09-2010,294,304.600006,292.429993,296.959991,273.212311,10070090
17-09-2010,297.01001,302.600006,296.200012,301.299988,277.205231,6433195
20-09-2010,301,313.399994,297.640015,309.369995,284.629883,7145005
21-09-2010,310.100006,316.51001,305.029999,306.149994,281.667389,10457885
22-09-2010,307.200012,310.399994,303,305.940002,281.474213,7649460
23-09-2010,306.399994,307.940002,297.940002,299.049988,275.135193,8305375
24-09-2010,299.23999,302.589996,295.079987,301.369995,277.269684,8634710
27-09-2010,303.98999,305.359985,298.640015,301.429993,277.324829,4490365
28-09-2010,300.799988,303.980011,298.480011,301.059998,276.984436,6985740
29-09-2010,290.040009,304.470001,290.040009,302.079987,277.922821,6439615
30-09-2010,302.089996,308.589996,297.48999,307.320007,282.743866,10918285
01-10-2010,307.600006,316.799988,307.600006,314.970001,289.782043,5313840
04-10-2010,316.399994,319.23999,314.220001,315.420013,290.196106,3687630
05-10-2010,315.420013,318.079987,314.019989,315.059998,289.864838,4334955
06-10-2010,318,319.73999,310.480011,312.450012,287.463623,6782255
07-10-2010,312.450012,316.600006,312.200012,313.73999,288.650421,4859325
08-10-2010,314.399994,316.73999,311.220001,314.070007,288.954071,5830295
11-10-2010,315.23999,321.100006,307.630005,310.170013,285.365936,10020915
12-10-2010,313.170013,313.179993,305.019989,308.640015,283.958282,4249265
13-10-2010,310.200012,318.929993,309.410004,317.75,292.339722,5136290
14-10-2010,319,321.700012,311.450012,312.779999,287.767212,9509550
15-10-2010,313,315,299.220001,300.410004,276.386444,12532945
18-10-2010,285.399994,299.799988,285.399994,296.390015,272.687927,11204405
19-10-2010,297.799988,299.459991,292.410004,293.700012,270.213043,8202805
20-10-2010,293,295.399994,290.200012,291.040009,267.765747,5254270
21-10-2010,294,302.649994,292,301.26001,277.168396,9674255
22-10-2010,302.769989,302.769989,292.200012,292.799988,269.384979,4631140
25-10-2010,293.399994,298,292,292.910004,269.486206,4696400
26-10-2010,294,294.049988,291.049988,291.899994,268.556976,4419695
27-10-2010,292.100006,292.540009,287.609985,289.410004,266.266083,3512190
28-10-2010,291.100006,294.23999,288,288.959991,265.852051,9676480
29-10-2010,289.76001,296.600006,286.209991,294.209991,270.68222,6046415
01-11-2010,297.779999,304.869995,296.420013,302.720001,278.511719,5140055
02-11-2010,304.799988,307.5,302.609985,305.320007,280.903748,5065500
03-11-2010,305.630005,308.720001,305.600006,307.220001,282.651794,2664580
04-11-2010,310.140015,311.100006,307.619995,308.880005,284.179108,2665910
08-11-2010,311.799988,316.799988,307.720001,311.179993,286.295135,6482605
09-11-2010,311,313.350006,308.200012,312.459991,287.472778,3860055
10-11-2010,313.399994,313.399994,307.26001,308.679993,283.995117,3503475
11-11-2010,309.200012,311.959991,303.5,304.480011,280.130951,3167795
12-11-2010,305.600006,305.600006,296.290009,298.399994,274.53714,4544795
15-11-2010,300.049988,307,297.01001,304.339996,280.002136,3234555
16-11-2010,306.75,306.790009,289,293.829987,270.332611,7237705
18-11-2010,299.799988,299.799988,277.799988,285.200012,262.392761,25503185
19-11-2010,286.230011,286.230011,274.01001,276.940002,254.793274,13416300
22-11-2010,280,290.76001,274,286.119995,263.239197,13820860
23-11-2010,284.200012,285.399994,276.059998,284.339996,261.601501,7074135
24-11-2010,285.600006,286.190002,274,276.959991,254.811722,4932325
25-11-2010,277.040009,279.140015,267.220001,268.579987,247.101791,11465340
26-11-2010,268.200012,273.450012,259.399994,266.179993,244.893753,7351030
29-11-2010,269.790009,269.799988,264.200012,265.820007,244.562561,5470435
30-11-2010,265.799988,277.959991,263.040009,273.369995,251.508759,6530490
01-12-2010,274.01001,285.779999,274,284.890015,262.107544,5507435
02-12-2010,288.200012,292.200012,284.630005,291.070007,267.793335,6647870
03-12-2010,291.070007,291.070007,277.769989,281.230011,258.740265,8015840
06-12-2010,284.940002,284.940002,275.200012,276.48999,254.379272,4688830
07-12-2010,277,277.01001,261.5,264.899994,243.71611,12159570
08-12-2010,263.799988,263.799988,248.660004,250.300003,230.283707,21467880
09-12-2010,252.479996,259.799988,245.940002,249.149994,229.225647,15667605
10-12-2010,250.600006,266,249.600006,264.709991,243.541336,10515220
13-12-2010,268,271,258.619995,264.130005,243.007706,8870460
14-12-2010,266.76001,266.980011,257.040009,260.670013,239.824402,12568445
15-12-2010,260,264.200012,256.01001,259.519989,238.766342,9978370
16-12-2010,260.929993,263.940002,257.019989,261.869995,240.928436,9694435
20-12-2010,262,262,253.369995,254.179993,233.853348,7356300
21-12-2010,256.179993,264.779999,256,263.670013,242.584503,9313990
22-12-2010,265.600006,265.899994,260.839996,262.329987,241.351639,5855595
23-12-2010,264.559998,264.559998,261.929993,262.820007,241.80246,2830535
24-12-2010,260,264.959991,260,264.399994,243.256088,2594170
27-12-2010,265.880005,266,262.019989,263.320007,242.262497,2077245
28-12-2010,264.380005,264.380005,257.309998,257.779999,237.165497,3570910
29-12-2010,258.109985,263,258.109985,262.480011,241.48967,3942910
30-12-2010,264,267.73999,261.019989,266.76001,245.427429,7050460
31-12-2010,267.350006,271.600006,266.380005,270.019989,248.426666,4513055
03-01-2011,273,274.399994,268.459991,273.529999,251.655975,5266100
04-01-2011,274.579987,275.320007,268.700012,269.589996,248.031082,6919075
05-01-2011,270.200012,270.200012,260.600006,262.179993,241.213623,8749390
06-01-2011,263.269989,264.420013,260,261.170013,240.284454,3967170
07-01-2011,260.070007,260.070007,252.779999,256.130005,235.647461,12047915
10-01-2011,257,261,249.259995,250.919998,230.854111,8070285
11-01-2011,252.020004,265.100006,252,260.040009,239.244766,12543110
12-01-2011,261.190002,264.570007,258,262.670013,241.66449,12960200
13-01-2011,261.700012,265.519989,252.220001,253.089996,232.850555,5724240
14-01-2011,253.960007,255.399994,239,240.320007,221.101761,13463850
17-01-2011,242.399994,248,240.020004,245.800003,226.143555,10319355
18-01-2011,246.029999,259.589996,246.029999,255.649994,235.205826,14701270
19-01-2011,256,259.399994,253.600006,256.019989,235.546234,7958925
20-01-2011,254.800003,266.690002,251,257.019989,236.466278,12914185
21-01-2011,255,258.730011,253.199997,257.410004,236.825089,10185635
24-01-2011,257.799988,268.950012,257.799988,265.149994,243.946121,16310795
25-01-2011,265.600006,268.799988,258.75,259.440002,238.692749,13241745
27-01-2011,262.799988,265.200012,257.399994,259.790009,239.014771,14377695
28-01-2011,260,260.880005,248.690002,250.699997,230.651688,13023670
31-01-2011,246.410004,252.559998,245.729996,248.440002,228.572433,9721405
01-02-2011,250.729996,251.529999,246.800003,248.529999,228.655228,8100325
02-02-2011,251,251.399994,243.210007,245.009995,225.416733,8549595
03-02-2011,243.600006,252.679993,243.600006,251.270004,231.176132,4917935
04-02-2011,249.070007,253.660004,242.440002,244.520004,224.965912,9051770
07-02-2011,248.479996,248.479996,243.050003,245.710007,226.06073,4912680
08-02-2011,245.020004,246.800003,236.419998,238.139999,219.096085,6334730
09-02-2011,237,239.009995,230,232.130005,213.566742,8796985
10-02-2011,231.220001,238.960007,230,233.110001,214.468369,9417625
11-02-2011,233.020004,245.940002,232.630005,244.339996,224.800293,7206395
14-02-2011,241.419998,255.179993,241.419998,254.009995,233.696991,6552065
15-02-2011,255.479996,257.660004,250.059998,254.960007,234.57103,6995755
16-02-2011,253.029999,261,253.029999,259.359985,238.619156,8241520
17-02-2011,269.769989,269.769989,258.410004,263.5,242.428085,7378890
18-02-2011,263.600006,268.26001,258.01001,259.359985,238.619156,10497290
21-02-2011,258,262.600006,255.600006,261.390015,240.486832,5389735
22-02-2011,254.259995,258.799988,251.600006,252.929993,232.703339,5128665
23-02-2011,251.990005,255.800003,250.259995,251,230.927704,4696050
24-02-2011,248.600006,250.199997,236,238.070007,219.031693,10047650
25-02-2011,241.179993,248.800003,238.75,246.5,226.787552,8398290
28-02-2011,246.600006,258.660004,242.399994,243.710007,224.220673,9199505
01-03-2011,247,259.799988,246.690002,257.76001,237.147125,7055055
03-03-2011,255.600006,264,252.220001,261.959991,241.011246,11345475
04-03-2011,264.880005,268.200012,262.630005,265.660004,244.415344,8147410
07-03-2011,261,262,253.199997,256.679993,236.153473,5579705
08-03-2011,257.200012,263.600006,256.619995,262.299988,241.324036,4933980
09-03-2011,263.399994,265.910004,258.399994,260.190002,239.382813,6666290
10-03-2011,259.429993,259.429993,255,257.01001,236.457108,3470595
11-03-2011,255.199997,259.399994,251.660004,253.139999,232.896545,6341595
14-03-2011,253.199997,259.380005,253.199997,258.070007,237.432312,4843775
15-03-2011,250.669998,259.959991,249.139999,256.589996,236.070679,7451930
16-03-2011,258,265,258,263.720001,242.630508,7462555
17-03-2011,260,265.670013,257.26001,258.220001,237.570297,8448360
18-03-2011,259.600006,260,252.220001,253.839996,233.540604,7745895
21-03-2011,257.600006,258,252.220001,255.869995,235.408249,2942770
22-03-2011,257.600006,261,255.600006,259.179993,238.453568,3878430
23-03-2011,259,263.5,258.269989,263.079987,242.041672,4621175
24-03-2011,263.640015,266.880005,261.51001,263.890015,242.786911,6041580
25-03-2011,268.559998,273.980011,265.390015,272.98999,251.159149,9739995
28-03-2011,274,278.459991,273.01001,276.850006,254.710526,7284900
29-03-2011,275.519989,286.350006,275.519989,284.429993,261.684296,12467980
30-03-2011,285.380005,286.429993,282.709991,285.290009,262.475586,5872165
31-03-2011,285.799988,288.709991,277.209991,280.769989,258.317017,13092835
01-04-2011,282.059998,283.399994,275.720001,281.549988,259.034698,5346590
04-04-2011,282.220001,288.380005,281.399994,286.420013,263.515228,5457340
05-04-2011,289.600006,289.600006,281.820007,284.950012,262.16275,5036870
06-04-2011,284,288.339996,283,285.790009,262.935547,8471455
07-04-2011,286,291.600006,283.339996,289.149994,266.026825,6285310
08-04-2011,289.200012,292.089996,287.049988,289.940002,266.753723,7826220
11-04-2011,287.440002,287.980011,280.790009,281.970001,259.421051,7885465
13-04-2011,279,289.179993,278.869995,287.660004,264.656067,5860385
15-04-2011,285.209991,291.579987,284.320007,285.980011,263.110413,6912525
18-04-2011,286,290,276.880005,277.959991,255.731735,7108325
19-04-2011,276.799988,283.359985,276.440002,281.869995,259.329071,4305525
20-04-2011,284.399994,290.559998,283,289.600006,266.440887,3784850
21-04-2011,289.799988,291.559998,287.730011,289.51001,266.358093,4924225
25-04-2011,279.600006,281.700012,274.200012,275.459991,253.431625,20508745
26-04-2011,277.559998,277.559998,267.730011,271.269989,249.576752,14093040
27-04-2011,274.23999,274.399994,266.600006,268.769989,247.276657,9635485
28-04-2011,270.980011,270.980011,264.820007,266.73999,245.408966,10635175
29-04-2011,267.600006,268.559998,254.059998,257.320007,236.742294,15491240
02-05-2011,259.579987,259.600006,252.020004,255.289993,234.874634,9367700
03-05-2011,254.740005,259.100006,242.110001,246.080002,226.401154,22116145
04-05-2011,245.899994,249.800003,243,247.119995,227.357971,14179185
05-05-2011,247.979996,249.800003,240.529999,241.970001,222.619827,8260385
06-05-2011,242.399994,252.979996,242.399994,251.639999,231.51651,11581670
09-05-2011,252.020004,253.710007,246.25,247.550003,227.753616,5076885
10-05-2011,247.990005,248.5,243.600006,245.740005,226.088333,7412830
11-05-2011,245,248.949997,244.800003,245.649994,226.005508,8275310
12-05-2011,244.600006,247.970001,240.199997,241.130005,221.847,6511545
13-05-2011,242.100006,251.960007,241.729996,248.940002,229.032455,10011215
16-05-2011,248.320007,248.320007,243.639999,244.880005,225.297119,3966445
17-05-2011,245.220001,248.300003,241.309998,243.880005,224.37709,5716775
18-05-2011,244.600006,246.399994,240.440002,243.589996,224.110275,6481770
19-05-2011,246,246,241.429993,242.929993,223.503052,3538375
20-05-2011,244.800003,246.300003,241.600006,244.179993,224.653076,6269095
23-05-2011,243,243.610001,236.600006,237.600006,218.599289,7595615
24-05-2011,239,243,237.300003,240.479996,221.248993,6296630
25-05-2011,240.779999,240.779999,235,236.330002,217.430862,6637750
26-05-2011,238.899994,242.399994,236.899994,241.679993,222.352997,6305810
27-05-2011,242.990005,245.600006,241.25,244.119995,224.597885,8170820
30-05-2011,244.800003,249.600006,244.800003,249.050003,229.133652,5998095
31-05-2011,250.380005,257.799988,250.199997,256.5,235.987869,10911405
01-06-2011,256.450012,258.350006,253.039993,255.649994,235.205826,3961410
02-06-2011,251.020004,257,251.020004,254.75,234.377823,4338985
03-06-2011,254.399994,257.600006,244.800003,248.550003,228.67363,7067540
06-06-2011,248.399994,248.399994,241.630005,247.089996,227.330368,9434745
07-06-2011,245.399994,250.580002,244.949997,248.929993,229.023209,5219080
08-06-2011,246.179993,247.199997,243.429993,245.75,228.669647,6911705
09-06-2011,245.979996,250.429993,245.800003,249.279999,231.9543,5245275
10-06-2011,248.399994,249.199997,245,247.029999,229.860672,4060225
13-06-2011,246.039993,247.600006,243.399994,246.660004,229.516403,5555375
14-06-2011,247,252.839996,247,252.009995,234.494568,5273515
15-06-2011,251.940002,252,244.199997,244.880005,227.860123,6280325
16-06-2011,243.990005,246,241.059998,243.570007,226.64119,13606230
17-06-2011,248.940002,248.940002,242.699997,244.509995,227.515808,6305405
20-06-2011,245,247.5,240.199997,245.279999,228.23233,7130700
21-06-2011,246.199997,252,245.279999,248.369995,231.107544,6476290
22-06-2011,250.600006,253.520004,249,250.929993,233.489609,7148560
23-06-2011,249.470001,250.399994,246.570007,248.869995,231.5728,4770705
24-06-2011,250.199997,255.600006,249.990005,254.449997,236.764984,5449420
27-06-2011,253.399994,262.480011,250,261.279999,243.12027,8757805
28-06-2011,262.209991,262.420013,258.049988,260.579987,242.468887,6884085
29-06-2011,262.399994,263.200012,257.320007,258.709991,240.728897,6687300
30-06-2011,259.140015,261.200012,256.220001,257.910004,239.984482,7557495
01-07-2011,262.799988,263,258.600006,261.829987,243.632034,4277470
04-07-2011,264.779999,267.540009,262.51001,266.839996,248.293854,4394180
05-07-2011,267.899994,267.899994,264.01001,265.589996,247.130722,3904440
06-07-2011,265.25,266.119995,261.200012,262.029999,243.81813,2691170
07-07-2011,262.589996,267,261.920013,266.339996,247.828568,2870420
08-07-2011,266.820007,267.579987,260.559998,261.190002,243.036514,4272440
11-07-2011,261.200012,261.200012,252.009995,252.789993,235.220352,6432280
12-07-2011,250.880005,254.449997,249.039993,253.279999,235.676315,7215995
13-07-2011,253.800003,256.779999,252.539993,254.360001,236.681198,4801380
14-07-2011,253.320007,258.839996,253,255.850006,238.067688,4072410
15-07-2011,256.200012,257.369995,252.509995,253.580002,235.955444,2789800
18-07-2011,253.050003,253.899994,250.419998,252.5,234.9505,3974445
19-07-2011,253.539993,255.600006,252.600006,254.610001,236.913879,3553920
20-07-2011,255.839996,256.309998,252,252.529999,234.978439,4681000
21-07-2011,251.860001,252.380005,246.399994,247.919998,230.688858,12203725
22-07-2011,249.449997,262.399994,248.199997,259.380005,241.35231,21087915
25-07-2011,258.940002,268,258.670013,267.450012,248.861465,12150640
26-07-2011,267,268,261.119995,263.910004,245.567505,10951515
27-07-2011,264.399994,264.970001,258.75,260.100006,242.022293,7148625
28-07-2011,257,261.589996,257,260.299988,242.208359,6765025
29-07-2011,260,268.399994,258.480011,267.5,248.90799,9254860
01-08-2011,269.799988,273.51001,269.299988,270.600006,251.792526,6133050
02-08-2011,269,269.589996,265.220001,268.559998,249.894257,4850430
03-08-2011,266.140015,266.140015,258.549988,260.230011,242.14325,9169615
04-08-2011,260.720001,262.559998,256.200012,257.190002,239.314529,7848375
05-08-2011,249,250.5,240,248.410004,231.144775,15628460
08-08-2011,241.039993,253.160004,240.110001,247.089996,229.916519,8300890
09-08-2011,238.100006,247.660004,236.179993,241.039993,224.287018,18090930
10-08-2011,248.399994,250.740005,245.059998,250.020004,232.642883,9516980
11-08-2011,247.399994,250.5,241.240005,242.169998,225.33847,9349310
12-08-2011,245.899994,246.149994,238.639999,241.850006,225.04071,7980730
16-08-2011,245.389999,246.149994,241.330002,242.490005,225.636246,7184500
17-08-2011,241.449997,245.330002,233.429993,233.960007,217.699112,10824105
18-08-2011,234.539993,235,220.199997,221.660004,206.253983,1961760
19-08-2011,219.630005,220,208.199997,213.919998,199.051926,15966050
22-08-2011,215.029999,215.600006,205.240005,210.220001,195.609085,12491505
23-08-2011,211.600006,220.580002,210.199997,216.710007,201.648026,12693050
24-08-2011,215.710007,222.880005,207.199997,209.940002,195.348557,12395595
25-08-2011,211,212.740005,201.039993,203.850006,189.681808,19345960
26-08-2011,205.190002,206.369995,198.360001,200.059998,186.155273,10980215
29-08-2011,203.800003,210.389999,203.100006,207.889999,193.441025,11080275
30-08-2011,212,216,210.990005,214.550003,199.638153,9426925
02-09-2011,220.800003,221.940002,209.619995,216.080002,201.061798,11090720
05-09-2011,214.720001,224.949997,211.600006,222.889999,207.398483,13737055
06-09-2011,221.800003,229.800003,217.020004,228.089996,212.237076,15091680
07-09-2011,228.300003,231.800003,227.789993,228.690002,212.795364,10098150
08-09-2011,228.309998,232.169998,225.279999,230.110001,214.116684,12449725
09-09-2011,229.440002,230.779999,219.259995,220.660004,205.323502,11559455
12-09-2011,218,218.399994,208.5,210.309998,195.692825,7030250
13-09-2011,211.059998,215.710007,207.800003,209.970001,195.37648,7750235
14-09-2011,211,218.919998,208.649994,217.740005,202.606461,10823220
15-09-2011,219.339996,224.600006,213.330002,223.139999,207.631119,9527160
16-09-2011,226.199997,228.190002,221.139999,226.669998,210.915771,16317510
19-09-2011,224.960007,224.960007,219.800003,220.929993,205.574692,6504100
20-09-2011,220.259995,229.979996,219.800003,228.779999,212.879105,7609115
21-09-2011,228.619995,232.199997,226.050003,231.320007,215.242599,12873220
22-09-2011,226.199997,227.179993,221.399994,222.479996,207.016998,9979475
23-09-2011,220.020004,223.190002,213.080002,217.369995,202.262161,13703975
26-09-2011,216.679993,216.880005,207.660004,211.199997,196.520966,13580105
27-09-2011,214.800003,219,213,217.600006,202.476166,9597470
28-09-2011,218.199997,219.199997,213.089996,214.539993,199.628845,10083715
29-09-2011,212.800003,216.100006,211.020004,213.949997,199.079834,10926140
30-09-2011,212.440002,212.600006,202.119995,203.779999,189.616699,14635020
03-10-2011,200.600006,201,196,197.699997,183.959244,9969910
04-10-2011,196.880005,199.279999,190.199997,191.949997,178.608902,16141740
05-10-2011,194.399994,195,189.039993,190.399994,177.166641,10903735
07-10-2011,195.429993,207.699997,195.429993,206.059998,191.73822,12722505
10-10-2011,206,211,203.369995,209.770004,195.190369,7355710
11-10-2011,212.050003,216.169998,209,210.550003,195.916138,9235720
12-10-2011,211.199997,219.979996,207.639999,218.669998,203.471802,12414410
13-10-2011,220,221.600006,216,217.309998,202.206314,15379755
14-10-2011,215.110001,222,215.110001,220.669998,205.332779,10864180
17-10-2011,222.380005,226.559998,221.649994,224.369995,208.775635,9049145
18-10-2011,220,221.009995,215.449997,219.509995,204.253433,10259885
19-10-2011,221,227,220.940002,226.550003,210.804138,5811550
20-10-2011,223.199997,227.199997,220.020004,226.119995,210.403976,7378920
21-10-2011,227.360001,227.979996,224.460007,225.539993,209.864319,7096310
24-10-2011,231.619995,237.820007,230.619995,233.710007,217.466476,14777600
25-10-2011,234.449997,238.800003,222,223.550003,208.012604,30541475
28-10-2011,232.199997,236.559998,229.110001,230.100006,214.107407,20464180
31-10-2011,230,232.809998,228.300003,231.869995,215.754364,10248145
01-11-2011,230,231.259995,226.020004,227.190002,211.399628,5702165
02-11-2011,224.800003,227.970001,223.440002,225.190002,209.53862,8370240
03-11-2011,223.979996,226,220.460007,223.169998,207.659027,8604835
04-11-2011,227.160004,229,224.729996,225.699997,210.013199,9257910
08-11-2011,227.800003,230.779999,225.860001,228.070007,212.21846,7846160
09-11-2011,229.800003,230.020004,220.699997,222.460007,206.998367,9010940
11-11-2011,220.600006,222.529999,210.399994,211.399994,196.707077,14576455
14-11-2011,214.600006,216.199997,209.259995,209.899994,195.311325,6361660
15-11-2011,208.800003,210.199997,199.639999,201.679993,187.662674,10666425
16-11-2011,201.699997,204.220001,195.580002,201.229996,187.243912,13430830
17-11-2011,200.800003,201.899994,196.210007,197.110001,183.410278,11050500
18-11-2011,195.619995,196.160004,188,192.839996,179.437057,17458585
21-11-2011,192,194.240005,188.630005,189.399994,176.23613,9976120
22-11-2011,190.300003,191.779999,186.059998,189.399994,176.23613,16670885
23-11-2011,187.399994,188.559998,184.220001,187.419998,174.393753,13105390
24-11-2011,188,192.940002,187.130005,191.449997,178.143661,15189375
25-11-2011,190.990005,195.570007,189.089996,193.449997,180.004669,9059265
28-11-2011,196.240005,199.399994,194.919998,198.279999,184.498962,7765115
29-11-2011,198.600006,200.339996,193.050003,195.160004,181.59581,9850415
30-11-2011,192.199997,194.960007,187.199997,189.529999,176.357101,13014390
01-12-2011,197.020004,199.740005,192.619995,194.520004,181.00029,13175810
02-12-2011,195.729996,202.399994,193.110001,201.190002,187.206726,13119630
05-12-2011,201,207.210007,198.520004,206.429993,192.082504,12542560
07-12-2011,206.600006,210.490005,205.889999,207.910004,193.459656,9369965
08-12-2011,207,208.389999,199,200.679993,186.732132,11616210
09-12-2011,196.270004,202.580002,195.639999,198.380005,184.59201,10877715
12-12-2011,201,201.600006,193.449997,194.080002,180.590881,7581910
13-12-2011,192.399994,194.800003,188.070007,191.979996,178.636826,12728320
14-12-2011,191.800003,196.199997,190.110001,191.830002,178.497284,12109370
15-12-2011,189.600006,190.429993,186.800003,189.820007,176.626968,11343050
16-12-2011,191,192.800003,179,180.809998,168.243179,20547090
19-12-2011,179.589996,179.589996,165.600006,169.809998,158.007706,18571490
20-12-2011,171.539993,171.539993,161.770004,164.059998,152.657364,19478995
21-12-2011,169.039993,171.800003,166.470001,170.860001,158.984726,11989230
22-12-2011,168.449997,175.660004,168.080002,174.729996,162.58577,15454380
23-12-2011,177,179.199997,173.130005,175.990005,163.758163,14661785
26-12-2011,176,178.199997,173.399994,174.399994,162.278717,8533050
27-12-2011,174.479996,174.559998,167.960007,169.050003,157.300537,8711185
28-12-2011,168.199997,168.199997,164.020004,166.520004,154.946396,9735825
29-12-2011,164.889999,167.580002,161.600006,163.110001,151.773376,13925110
30-12-2011,163.199997,165.490005,160.660004,161.619995,150.386932,10162725
02-01-2012,162,163,156.800003,158.960007,147.911819,9727265
03-01-2012,161.020004,168.380005,160.729996,167.509995,155.867554,10710050
04-01-2012,168.960007,171.199997,166.380005,169.630005,157.840225,16936750
05-01-2012,169.800003,175.759995,169.009995,174.130005,162.027466,16901170
06-01-2012,172.559998,173.199997,167.259995,170.699997,158.835831,12345325
07-01-2012,null,null,null,null,null,null
09-01-2012,170.199997,172.679993,167.020004,171.639999,159.710526,8763275
10-01-2012,173.800003,179.399994,173.220001,178.949997,166.512451,9827090
11-01-2012,179.600006,189.490005,178.619995,186.729996,173.751694,15532065
12-01-2012,186.199997,193.690002,185.389999,188.100006,175.026505,17759615
13-01-2012,189.770004,191.190002,185.710007,187.940002,174.877625,12004280
16-01-2012,186.800003,187.800003,183.419998,187.050003,174.049469,9907110
17-01-2012,188.600006,195.979996,188.600006,192.449997,179.074173,13262725
18-01-2012,192.800003,193.789993,186.020004,186.649994,173.677277,9206400
19-01-2012,189,192.240005,188.649994,191.009995,177.734238,8891125
20-01-2012,192.419998,204,191.089996,201.809998,187.783615,24622520
23-01-2012,203.399994,207.559998,198.160004,199.389999,185.531799,17972105
24-01-2012,199.399994,209.199997,196.809998,206.520004,192.166275,35059620
25-01-2012,207.759995,215.179993,204.110001,212.729996,197.944672,22249770
27-01-2012,214.800003,215.880005,211.270004,214.610001,199.693985,13897305
30-01-2012,213.960007,213.960007,203.460007,204.690002,190.463455,10052175
31-01-2012,207,217.600006,206.190002,215.009995,200.066177,11015795
01-02-2012,214.899994,218.460007,210.660004,217.619995,202.494766,11137960
02-02-2012,218.800003,221.740005,212.710007,215.179993,200.224365,14033335
03-02-2012,215.339996,221.869995,212.240005,219.869995,204.588409,10598495
06-02-2012,222.800003,223.679993,219.589996,222.009995,206.579666,14412175
07-02-2012,224.979996,224.979996,219.800003,222.720001,207.240341,8583245
08-02-2012,223.600006,228.229996,220.529999,225.440002,209.771271,14835090
09-02-2012,222.940002,228.360001,221.25,226.899994,211.129822,11535310
10-02-2012,225.199997,228.779999,220.380005,223.610001,208.068466,8307250
